scenario,N,seed,method,coverage,K,throughput_Mbps,mean_user_rate_Mbps,p5_rate_Mbps,qos_violation,jain_fairness,time_s
uniform,100,11022,fixed_gno_refine,1.00000000,10,8286.84646914,82.86846469,17.58124801,0.00000000,0.76688392,0.00500000
uniform,100,11022,alns_sca_lite,1.00000000,7,5880.27057586,58.80270576,2.24505503,0.00000000,0.62506445,0.00900000
uniform,100,11022,pso_low_3x4,1.00000000,7,7235.15594030,72.35155940,5.30080011,0.00000000,0.57786819,0.00200000
uniform,100,11022,pso_mid_6x8,1.00000000,7,7901.48292073,79.01482921,11.37910934,0.00000000,0.52913970,0.00700000
uniform,100,11022,pso_high_12x16,1.00000000,7,9724.20251469,97.24202515,16.82116740,0.00000000,0.59069456,0.02000000
uniform,100,11023,kmeans_grid,0.98000000,5,10102.71482991,101.02714830,2.01740201,0.02000000,0.63341835,0.00100000
uniform,100,11023,gno,1.00000000,10,3647.91226429,36.47912264,9.55365599,0.00000000,0.64598550,0.00100000
uniform,100,11023,alns_no_refine,1.00000000,8,3901.13689528,39.01136895,5.84580968,0.00000000,0.63720032,0.00200000
uniform,100,11023,fixed_gno_refine,1.00000000,10,8657.62472539,86.57624725,14.59812747,0.00000000,0.72200181,0.00400000
uniform,100,11023,alns_sca_lite,1.00000000,7,9907.55779447,99.07557794,19.24664493,0.00000000,0.77521495,0.00700000
uniform,100,11023,pso_low_3x4,1.00000000,7,9616.96045031,96.16960450,14.48888185,0.00000000,0.45105227,0.00100000
uniform,100,11023,pso_mid_6x8,1.00000000,7,9204.63400480,92.04634005,18.24910788,0.00000000,0.54286823,0.00800000
uniform,100,11023,pso_high_12x16,1.00000000,7,10851.51691461,108.51516915,16.00087014,0.00000000,0.60199198,0.02100000
uniform,100,11024,kmeans_grid,0.94000000,5,12340.12096086,123.40120961,0.00000000,0.06000000,0.61981468,0.00100000
uniform,100,11024,gno,1.00000000,10,4332.71765739,43.32717657,3.67294017,0.00000000,0.54598900,0.00000000
uniform,100,11024,alns_no_refine,1.00000000,7,5358.13105999,53.58131060,1.89445493,0.00000000,0.57944050,0.00300000
uniform,100,11024,fixed_gno_refine,1.00000000,10,8992.96822224,89.92968222,15.49287259,0.00000000,0.71934873,0.00500000
uniform,100,11024,alns_sca_lite,1.00000000,6,8949.49329600,89.49493296,12.93485045,0.00000000,0.60484959,0.00600000
uniform,100,11024,pso_low_3x4,0.99000000,6,5789.11980373,57.89119804,2.77322473,0.01000000,0.56451760,0.00200000
uniform,100,11024,pso_mid_6x8,1.00000000,6,8980.99586116,89.80995861,13.44456577,0.00000000,0.50805520,0.00500000
uniform,100,11024,pso_high_12x16,1.00000000,6,10383.57847367,103.83578474,17.77780070,0.00000000,0.59885094,0.02500000
uniform,100,11025,kmeans_grid,0.91000000,5,10574.33268415,105.74332684,0.00000000,0.09000000,0.59288210,0.00000000
uniform,100,11025,gno,1.00000000,10,3448.29522261,34.48295223,3.50625019,0.00000000,0.63077967,0.00100000
uniform,100,11025,alns_no_refine,1.00000000,6,5387.65678566,53.87656786,2.80052836,0.00000000,0.61398621,0.00300000
uniform,100,11025,fixed_gno_refine,1.00000000,10,8659.35647936,86.59356479,19.37691606,0.00000000,0.80576230,0.00500000
uniform,100,11025,alns_sca_lite,1.00000000,6,8201.96843916,82.01968439,17.86107099,0.00000000,0.59643245,0.00600000
uniform,100,11025,pso_low_3x4,0.96000000,6,8152.58264024,81.52582640,0.60097216,0.04000000,0.44444172,0.00100000
uniform,100,11025,pso_mid_6x8,1.00000000,6,7925.88977454,79.25889775,8.56127044,0.00000000,0.51658915,0.00600000
uniform,100,11025,pso_high_12x16,1.00000000,6,12392.91961062,123.92919611,21.79326575,0.00000000,0.67587652,0.02100000
uniform,100,11026,kmeans_grid,0.97000000,5,12793.31808057,127.93318081,0.97973841,0.03000000,0.60139583,0.00000000
uniform,100,11026,gno,1.00000000,10,4173.12173548,41.73121735,6.31397870,0.00000000,0.67046845,0.00000000
uniform,100,11026,alns_no_refine,1.00000000,7,4603.00542425,46.03005424,4.49139375,0.00000000,0.65470984,0.00300000
uniform,100,11026,fixed_gno_refine,1.00000000,10,9860.91540906,98.60915409,22.66960015,0.00000000,0.78362663,0.00500000
uniform,100,11026,alns_sca_lite,1.00000000,6,11019.48692806,110.19486928,17.47993729,0.00000000,0.67732607,0.00500000
uniform,100,11026,pso_low_3x4,1.00000000,6,7874.64139603,78.74641396,1.00792539,0.00000000,0.44872898,0.00200000
uniform,100,11026,pso_mid_6x8,1.00000000,6,6145.56530199,61.45565302,1.27528826,0.00000000,0.48378202,0.00700000
uniform,100,11026,pso_high_12x16,1.00000000,6,12933.14182382,129.33141824,14.04982153,0.00000000,0.56806831,0.02000000
uniform,100,11027,kmeans_grid,0.90000000,5,9223.43693170,92.23436932,0.00000000,0.10000000,0.57927278,0.00100000
uniform,100,11027,gno,0.98000000,10,2752.23096907,27.52230969,4.58472676,0.02000000,0.57435597,0.00000000
uniform,100,11027,alns_no_refine,0.99000000,6,3936.90683300,39.36906833,0.97538456,0.01000000,0.48922458,0.00300000
uniform,100,11027,fixed_gno_refine,1.00000000,10,9320.05416147,93.20054161,23.46091025,0.00000000,0.78052499,0.00600000
uniform,100,11027,alns_sca_lite,1.00000000,8,5222.56745255,52.22567453,10.37807430,0.00000000,0.68946183,0.00800000
uniform,100,11027,pso_low_3x4,1.00000000,8,7345.95162984,73.45951630,13.76376086,0.00000000,0.62877811,0.00200000
uniform,100,11027,pso_mid_6x8,1.00000000,8,7093.14506018,70.93145060,12.31656994,0.00000000,0.55027081,0.00800000
uniform,100,11027,pso_high_12x16,1.00000000,8,12143.20244229,121.43202442,16.76953710,0.00000000,0.57021861,0.02600000
uniform,100,11028,kmeans_grid,0.96000000,5,8540.80132416,85.40801324,0.82435953,0.04000000,0.63142625,0.00000000
uniform,100,11028,gno,1.00000000,10,2953.18899414,29.53188994,4.44737958,0.00000000,0.55246519,0.00100000
uniform,100,11028,alns_no_refine,1.00000000,6,4642.60800944,46.42608009,10.12477111,0.00000000,0.57190267,0.00300000
uniform,100,11028,fixed_gno_refine,1.00000000,10,7584.42398852,75.84423989,19.84712161,0.00000000,0.74123513,0.00600000
uniform,100,11028,alns_sca_lite,1.00000000,6,7234.24470863,72.34244709,12.35513063,0.00000000,0.63422427,0.00700000
uniform,100,11028,pso_low_3x4,0.98000000,6,7034.72801678,70.34728017,6.88658061,0.02000000,0.59856169,0.00200000
uniform,100,11028,pso_mid_6x8,1.00000000,6,8111.39483413,81.11394834,14.35299450,0.00000000,0.59327823,0.00600000
uniform,100,11028,pso_high_12x16,1.00000000,6,10749.96376128,107.49963761,8.35157733,0.00000000,0.50426171,0.02300000
uniform,100,11029,kmeans_grid,0.93000000,5,8477.42547654,84.77425477,0.00000000,0.07000000,0.60419039,0.00000000
uniform,100,11029,gno,1.00000000,10,3509.36493193,35.09364932,6.73773147,0.00000000,0.52054547,0.00100000
uniform,100,11029,alns_no_refine,1.00000000,6,5390.53855473,53.90538555,11.00285511,0.00000000,0.56925473,0.00200000
uniform,100,11029,fixed_gno_refine,1.00000000,10,8356.35555448,83.56355554,23.36597909,0.00000000,0.82608991,0.00600000
uniform,100,11029,alns_sca_lite,1.00000000,7,7562.31886330,75.62318863,19.35572390,0.00000000,0.71006760,0.00700000
uniform,100,11029,pso_low_3x4,1.00000000,7,8216.94715709,82.16947157,18.94034115,0.00000000,0.61253992,0.00200000
uniform,100,11029,pso_mid_6x8,1.00000000,7,8546.64748237,85.46647482,2.32419962,0.00000000,0.53095059,0.00700000
uniform,100,11029,pso_high_12x16,1.00000000,7,9103.33103909,91.03331039,6.51245668,0.00000000,0.44542724,0.02800000
uniform,200,11100,kmeans_grid,0.88000000,10,13142.10308596,65.71051543,0.00000000,0.12000000,0.54666991,0.00100000
uniform,200,11100,gno,0.99500000,20,4653.31743567,23.26658718,3.73047719,0.00500000,0.49264735,0.00100000
uniform,200,11100,alns_no_refine,0.99500000,14,5547.41721167,27.73708606,2.98592032,0.00500000,0.50632748,0.01200000
uniform,200,11100,fixed_gno_refine,1.00000000,20,16327.68443740,81.63842219,18.43788692,0.00000000,0.81149108,0.01400000
uniform,200,11100,alns_sca_lite,1.00000000,13,7656.75482353,38.28377412,4.08688234,0.00000000,0.60919607,0.02300000
uniform,200,11100,pso_low_3x4,1.00000000,13,7391.59259553,36.95796298,2.72355835,0.00000000,0.29147202,0.00800000
uniform,200,11100,pso_mid_6x8,1.00000000,13,8051.17935058,40.25589675,7.08042072,0.00000000,0.58486737,0.02700000
uniform,200,11100,pso_high_12x16,1.00000000,13,9988.43222673,49.94216113,6.30117606,0.00000000,0.70242005,0.09600000
uniform,200,11101,kmeans_grid,0.93000000,10,14347.62388933,71.73811945,0.00000000,0.07000000,0.61944081,0.00200000
uniform,200,11101,gno,1.00000000,20,4381.00336400,21.90501682,4.76735682,0.00000000,0.58037740,0.00100000
uniform,200,11101,alns_no_refine,1.00000000,13,5511.67814416,27.55839072,4.49722036,0.00000000,0.55062455,0.01200000
uniform,200,11101,fixed_gno_refine,1.00000000,20,4381.00336400,21.90501682,4.76735682,0.00000000,0.58037740,0.01400000
uniform,200,11101,alns_sca_lite,1.00000000,12,5401.32560720,27.00662804,5.69803175,0.00000000,0.55093221,0.02500000
uniform,200,11101,pso_low_3x4,0.99500000,12,8173.51098843,40.86755494,2.79125412,0.00500000,0.56123712,0.00600000
uniform,200,11101,pso_mid_6x8,1.00000000,12,7845.54234651,39.22771173,7.18969161,0.00000000,0.63405852,0.02200000
uniform,200,11101,pso_high_12x16,1.00000000,12,9445.57206845,47.22786034,4.58470777,0.00000000,0.43696605,0.09400000
uniform,200,11102,kmeans_grid,0.91500000,10,13679.05567442,68.39527837,0.00000000,0.08500000,0.66816972,0.00200000
uniform,200,11102,gno,1.00000000,20,4059.37317681,20.29686588,2.77494675,0.00000000,0.47239907,0.00100000
uniform,200,11102,alns_no_refine,1.00000000,13,5312.46558782,26.56232794,3.14393110,0.00000000,0.44061981,0.01400000
uniform,200,11102,fixed_gno_refine,1.00000000,20,15319.17059186,76.59585296,18.38180426,0.00000000,0.79711451,0.01400000
uniform,200,11102,alns_sca_lite,1.00000000,14,14815.49602654,74.07748013,13.26817374,0.00000000,0.72648703,0.02500000
uniform,200,11102,pso_low_3x4,1.00000000,14,6946.22164249,34.73110821,2.64594906,0.00000000,0.71814570,0.00800000
uniform,200,11102,pso_mid_6x8,1.00000000,14,7302.73526177,36.51367631,2.98353796,0.00000000,0.65400215,0.02700000
uniform,200,11102,pso_high_12x16,1.00000000,14,10464.29289143,52.32146446,13.19390910,0.00000000,0.67837933,0.11800000
uniform,200,11103,kmeans_grid,0.89500000,10,12286.18282225,61.43091411,0.00000000,0.10500000,0.56436352,0.00100000
uniform,200,11103,gno,1.00000000,20,5455.03372666,27.27516863,2.43221583,0.00000000,0.57470066,0.00200000
uniform,200,11103,alns_no_refine,1.00000000,15,5851.28114379,29.25640572,2.18453569,0.00000000,0.58611623,0.01300000
uniform,200,11103,fixed_gno_refine,1.00000000,20,5455.03372666,27.27516863,2.43221583,0.00000000,0.57470066,0.01400000
uniform,200,11103,alns_sca_lite,1.00000000,13,9364.32044268,46.82160221,7.73956815,0.00000000,0.60225438,0.02400000
uniform,200,11103,pso_low_3x4,1.00000000,13,7615.17989451,38.07589947,5.47994234,0.00000000,0.64013721,0.00600000
uniform,200,11103,pso_mid_6x8,1.00000000,13,7675.62805237,38.37814026,2.05397793,0.00000000,0.72355492,0.02500000
uniform,200,11103,pso_high_12x16,1.00000000,13,10526.66934704,52.63334674,9.19011894,0.00000000,0.66162912,0.09200000
uniform,200,11104,kmeans_grid,0.98500000,10,13986.91578721,69.93457894,8.11203250,0.01500000,0.63380311,0.00100000
uniform,200,11104,gno,1.00000000,20,4158.04138953,20.79020695,3.06163063,0.00000000,0.51182828,0.00200000
uniform,200,11104,alns_no_refine,1.00000000,12,5253.41406787,26.26707034,3.23483379,0.00000000,0.52643621,0.01100000
uniform,200,11104,fixed_gno_refine,1.00000000,20,4158.04138953,20.79020695,3.06163063,0.00000000,0.51182828,0.01600000
uniform,200,11104,alns_sca_lite,1.00000000,12,5450.34813021,27.25174065,1.99431006,0.00000000,0.49324815,0.02500000
uniform,200,11104,pso_low_3x4,0.98000000,12,7494.78671980,37.47393360,6.01761466,0.02000000,0.47586887,0.00700000
uniform,200,11104,pso_mid_6x8,1.00000000,12,7183.16784377,35.91583922,3.41751233,0.00000000,0.49079318,0.02800000
uniform,200,11104,pso_high_12x16,1.00000000,12,8449.39387500,42.24696937,11.23878417,0.00000000,0.67925422,0.10200000
uniform,200,11105,kmeans_grid,0.93000000,10,13572.74711192,67.86373556,0.00000000,0.07000000,0.61367465,0.00100000
uniform,200,11105,gno,1.00000000,20,4321.49607293,21.60748036,3.33915542,0.00000000,0.55575178,0.00100000
uniform,200,11105,alns_no_refine,1.00000000,11,5713.22903727,28.56614519,2.30511610,0.00000000,0.52107254,0.01300000
uniform,200,11105,fixed_gno_refine,1.00000000,20,8512.04545286,42.56022726,6.51303000,0.00000000,0.63772117,0.01400000
uniform,200,11105,alns_sca_lite,1.00000000,13,7021.65078277,35.10825391,7.34406923,0.00000000,0.62792528,0.02700000
uniform,200,11105,pso_low_3x4,1.00000000,13,7302.84716051,36.51423580,2.53528600,0.00000000,0.32943591,0.00800000
uniform,200,11105,pso_mid_6x8,1.00000000,13,8395.10451293,41.97552256,5.57217170,0.00000000,0.55433514,0.02700000
uniform,200,11105,pso_high_12x16,1.00000000,13,9692.98019125,48.46490096,7.14803860,0.00000000,0.71590412,0.11100000
uniform,200,11106,kmeans_grid,0.93500000,10,13724.41225507,68.62206128,0.00000000,0.06500000,0.62037729,0.00200000
uniform,200,11106,gno,1.00000000,20,4019.67610108,20.09838051,2.28638791,0.00000000,0.57450383,0.00100000
uniform,200,11106,alns_no_refine,1.00000000,13,4455.20457384,22.27602287,2.73587158,0.00000000,0.50772660,0.01300000
uniform,200,11106,fixed_gno_refine,1.00000000,20,14715.04992638,73.57524963,19.89209594,0.00000000,0.78178022,0.01500000
uniform,200,11106,alns_sca_lite,1.00000000,13,10728.53485245,53.64267426,5.42805503,0.00000000,0.67419994,0.02400000
uniform,200,11106,pso_low_3x4,0.99500000,13,6684.26441011,33.42132205,1.28632817,0.00500000,0.54366532,0.00800000
uniform,200,11106,pso_mid_6x8,1.00000000,13,6993.31230394,34.96656152,3.87857401,0.00000000,0.65988342,0.02800000
uniform,200,11106,pso_high_12x16,1.00000000,13,8351.05537306,41.75527687,9.02859820,0.00000000,0.63656292,0.11000000
uniform,200,11107,kmeans_grid,0.93500000,10,14754.66186873,73.77330934,0.00000000,0.06500000,0.63880397,0.00100000
uniform,200,11107,gno,1.00000000,20,5885.25555892,29.42627779,4.58532575,0.00000000,0.55309458,0.00200000
uniform,200,11107,alns_no_refine,1.00000000,13,6814.00707392,34.07003537,5.39599103,0.00000000,0.56941425,0.01500000
uniform,200,11107,fixed_gno_refine,1.00000000,20,5885.25555892,29.42627779,4.58532575,0.00000000,0.55309458,0.01800000
uniform,200,11107,alns_sca_lite,1.00000000,13,10829.39730083,54.14698650,9.30010116,0.00000000,0.62807308,0.02700000
uniform,200,11107,pso_low_3x4,0.98500000,13,6492.06233388,32.46031167,1.11045644,0.01500000,0.54420151,0.00900000
uniform,200,11107,pso_mid_6x8,1.00000000,13,8215.63738319,41.07818692,5.33503092,0.00000000,0.28370926,0.02700000
uniform,200,11107,pso_high_12x16,1.00000000,13,8952.11053647,44.76055268,14.59656989,0.00000000,0.71901722,0.11100000
uniform,200,11108,kmeans_grid,0.96500000,10,15170.94016253,75.85470081,1.94879340,0.03500000,0.67911089,0.00200000
uniform,200,11108,gno,1.00000000,20,3575.03338355,17.87516692,2.22642773,0.00000000,0.53011602,0.00200000
uniform,200,11108,alns_no_refine,1.00000000,13,4379.27360033,21.89636800,1.62994527,0.00000000,0.54258924,0.01200000
uniform,200,11108,fixed_gno_refine,1.00000000,20,16316.13723683,81.58068618,20.45560724,0.00000000,0.79501322,0.01500000
uniform,200,11108,alns_sca_lite,1.00000000,12,16161.20270217,80.80601351,15.44949241,0.00000000,0.71443176,0.02200000
uniform,200,11108,pso_low_3x4,1.00000000,12,7708.27749344,38.54138747,5.73331877,0.00000000,0.61300224,0.00700000
uniform,200,11108,pso_mid_6x8,1.00000000,12,7386.08424988,36.93042125,3.71724968,0.00000000,0.58376979,0.02300000
uniform,200,11108,pso_high_12x16,1.00000000,12,9175.40634839,45.87703174,5.51293469,0.00000000,0.62507595,0.08800000
uniform,200,11109,kmeans_grid,0.93500000,10,13938.16169284,69.69080846,0.00000000,0.06500000,0.67926010,0.00100000
uniform,200,11109,gno,1.00000000,20,4135.06736844,20.67533684,4.19843695,0.00000000,0.55939278,0.00200000
uniform,200,11109,alns_no_refine,1.00000000,11,4846.53060926,24.23265305,3.41565762,0.00000000,0.55810439,0.01000000
uniform,200,11109,fixed_gno_refine,1.00000000,20,10073.16290383,50.36581452,6.17546052,0.00000000,0.67166135,0.01500000
uniform,200,11109,alns_sca_lite,1.00000000,15,11162.57068099,55.81285340,7.66098964,0.00000000,0.62443144,0.02400000
uniform,200,11109,pso_low_3x4,1.00000000,15,6921.34777483,34.60673887,5.37988800,0.00000000,0.62308213,0.00800000
uniform,200,11109,pso_mid_6x8,1.00000000,15,7463.22936556,37.31614683,8.38181235,0.00000000,0.69504784,0.02900000
uniform,200,11109,pso_high_12x16,1.00000000,15,8079.86511665,40.39932558,8.75714047,0.00000000,0.65160732,0.10400000
uniform,200,11110,kmeans_grid,0.91500000,10,13099.21473871,65.49607369,0.00000000,0.08500000,0.59508744,0.00200000
uniform,200,11110,gno,0.98500000,20,5596.39732351,27.98198662,2.51335975,0.01500000,0.49200684,0.00100000
uniform,200,11110,alns_no_refine,0.98500000,13,6368.29916900,31.84149585,2.80009496,0.01500000,0.48150653,0.01200000
uniform,200,11110,fixed_gno_refine,1.00000000,20,11359.39315161,56.79696576,15.56139868,0.00000000,0.66901168,0.01400000
uniform,200,11110,alns_sca_lite,1.00000000,15,14387.33642029,71.93668210,15.61331028,0.00000000,0.70197588,0.02700000
uniform,200,11110,pso_low_3x4,1.00000000,15,7331.83287937,36.65916440,6.92328096,0.00000000,0.71360373,0.00900000
uniform,200,11110,pso_mid_6x8,1.00000000,15,9090.18799196,45.45093996,1.83931483,0.00000000,0.50694073,0.03200000
uniform,200,11110,pso_high_12x16,1.00000000,15,9018.64131504,45.09320658,2.33424663,0.00000000,0.44269726,0.11400000
uniform,200,11111,kmeans_grid,0.93000000,10,14788.75260273,73.94376301,0.00000000,0.07000000,0.70786282,0.00100000
uniform,200,11111,gno,0.99500000,20,5624.64253720,28.12321269,4.94174454,0.00500000,0.45208120,0.00100000
uniform,200,11111,alns_no_refine,0.99500000,12,7873.84367276,39.36921836,5.19912940,0.00500000,0.47237347,0.01100000
uniform,200,11111,fixed_gno_refine,1.00000000,20,9817.92938062,49.08964690,6.54780683,0.00000000,0.64483557,0.01500000
uniform,200,11111,alns_sca_lite,1.00000000,15,10475.95213314,52.37976067,8.28421576,0.00000000,0.68166950,0.02600000
uniform,200,11111,pso_low_3x4,1.00000000,15,6789.62963557,33.94814818,3.76855091,0.00000000,0.30341710,0.00900000
uniform,200,11111,pso_mid_6x8,1.00000000,15,9233.83524885,46.16917624,2.04508104,0.00000000,0.44559055,0.02700000
uniform,200,11111,pso_high_12x16,1.00000000,15,9641.12835455,48.20564177,13.51445912,0.00000000,0.68114111,0.11300000
uniform,200,11112,kmeans_grid,0.96000000,10,13339.66185312,66.69830927,0.85210117,0.04000000,0.60306103,0.00100000
uniform,200,11112,gno,1.00000000,20,4661.73922801,23.30869614,3.31711453,0.00000000,0.45496022,0.00200000
uniform,200,11112,alns_no_refine,1.00000000,11,5326.67913326,26.63339567,2.72522332,0.00000000,0.45140528,0.01100000
uniform,200,11112,fixed_gno_refine,1.00000000,20,15328.95047915,76.64475240,15.68789801,0.00000000,0.75792500,0.01500000
uniform,200,11112,alns_sca_lite,1.00000000,15,11337.01730374,56.68508652,12.54587758,0.00000000,0.67078497,0.02700000
uniform,200,11112,pso_low_3x4,1.00000000,15,7143.63595795,35.71817979,4.58979077,0.00000000,0.57776954,0.00900000
uniform,200,11112,pso_mid_6x8,1.00000000,15,8659.41707788,43.29708539,12.09043286,0.00000000,0.67836362,0.03300000
uniform,200,11112,pso_high_12x16,1.00000000,15,8810.51829644,44.05259148,5.32140367,0.00000000,0.70302484,0.11500000
